"Latitude_WGS84";"Name";"AdmArea";"District";"Location";"NumberOfAccessPoints";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"global_id";"geoData";
"55.752567415";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Воздвиженка, дом 5/25, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.607931454";"282752594";"{type=Point, coordinates=[37.607931454, 55.752567415]}";
"55.752540828";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Воздвиженка, дом 5/25, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.607964269";"282752595";"{type=Point, coordinates=[37.607964269, 55.752540828]}";
"55.752701833";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Воздвиженка, дом 7/6, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.605520625";"282752596";"{type=Point, coordinates=[37.605520625, 55.752701833]}";
"55.761166108";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Большая Грузинская улица, дом 1, строение 2";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.576451275";"282752597";"{type=Point, coordinates=[37.576451275, 55.761166108]}";
"55.765628319";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Большая Грузинская улица, дом 13, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.577659456";"282752598";"{type=Point, coordinates=[37.577659456, 55.765628319]}";
"55.76706046";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Большая Грузинская улица, дом 30";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.578723106";"282752599";"{type=Point, coordinates=[37.578723106, 55.76706046]}";
"55.770719068";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Большая Грузинская улица, дом 39";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.581937678";"282752600";"{type=Point, coordinates=[37.581937678, 55.770719068]}";
"55.768412485";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Большая Грузинская улица, дом 42";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.579853509";"282752601";"{type=Point, coordinates=[37.579853509, 55.768412485]}";
"55.773305704";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица Грузинский Вал, дом 18/15";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.578703077";"282752602";"{type=Point, coordinates=[37.578703077, 55.773305704]}";
"55.774887878";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, улица Грузинский Вал, дом 27";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.581866012";"282752603";"{type=Point, coordinates=[37.581866012, 55.774887878]}";
"55.774897045";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, улица Грузинский Вал, дом 27";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.581881622";"282752604";"{type=Point, coordinates=[37.581881622, 55.774897045]}";
"55.774489675";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, улица Грузинский Вал, дом 27";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.580844177";"282752605";"{type=Point, coordinates=[37.580844177, 55.774489675]}";
"55.775084436";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица Грузинский Вал, дом 28/45";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.583325652";"282752606";"{type=Point, coordinates=[37.583325652, 55.775084436]}";
